Age,Sex,Job,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose,Risk,Credit score,Income
46.0,2,1.0,3,2,1,4831.0,58.0,1,1,544.0,34808.0
-1.0,2,-1.0,3,2,0,4950.0,51.0,3,1,-1.0,15164.0
22.0,1,1.0,0,3,4,4175.0,40.0,4,0,823.0,38246.0
51.0,1,-1.0,3,3,2,7558.0,20.0,0,0,586.0,45805.0
57.0,2,2.0,1,3,2,7248.0,26.0,5,1,562.0,57562.0
64.0,1,3.0,1,2,1,4635.0,44.0,2,1,473.0,35055.0
29.0,2,1.0,1,2,1,6506.0,31.0,4,1,800.0,19013.0
56.0,1,1.0,0,3,4,6078.0,37.0,4,1,727.0,35530.0
46.0,0,2.0,0,1,3,9049.0,22.0,5,1,-1.0,35915.0
46.0,1,2.0,3,3,1,7454.0,47.0,5,1,794.0,23225.0
38.0,1,2.0,1,3,3,5484.0,24.0,4,0,701.0,25829.0
22.0,0,3.0,0,1,0,7767.0,49.0,1,1,703.0,61155.0
51.0,2,-1.0,0,1,2,7944.0,21.0,1,1,581.0,21858.0
53.0,1,2.0,1,0,1,5898.0,35.0,3,0,681.0,41825.0
58.0,1,2.0,3,2,2,11091.0,42.0,4,1,766.0,23501.0
65.0,1,1.0,1,1,1,4805.0,57.0,2,1,377.0,40591.0
53.0,2,1.0,1,1,4,5361.0,45.0,4,1,598.0,24045.0
61.0,2,2.0,3,2,2,7116.0,51.0,4,0,839.0,41642.0
45.0,2,3.0,2,4,3,7237.0,-1.0,2,1,573.0,22159.0
49.0,1,3.0,3,4,4,8493.0,50.0,4,0,603.0,67822.0
59.0,1,2.0,3,4,3,8441.0,55.0,1,1,425.0,36910.0
49.0,1,3.0,2,3,2,6693.0,-1.0,4,1,672.0,51946.0
22.0,2,3.0,3,1,0,5342.0,34.0,2,0,683.0,35479.0
33.0,2,3.0,3,2,2,7608.0,48.0,3,1,559.0,34412.0
64.0,2,3.0,0,1,2,500.0,15.0,3,0,568.0,38662.0
27.0,1,-1.0,1,0,3,5269.0,26.0,2,0,448.0,33248.0
28.0,2,1.0,3,2,3,7785.0,33.0,5,0,463.0,29194.0
56.0,2,2.0,3,2,2,5313.0,51.0,1,1,634.0,19024.0
24.0,1,3.0,2,2,4,-1.0,27.0,4,1,466.0,23462.0
54.0,2,-1.0,1,1,0,8564.0,31.0,4,0,736.0,47866.0
46.0,2,1.0,2,4,1,9763.0,44.0,1,1,631.0,26905.0
50.0,1,3.0,3,2,0,2423.0,44.0,3,0,-1.0,53193.0
44.0,2,2.0,2,4,1,3175.0,48.0,3,0,827.0,47291.0
28.0,1,1.0,2,1,2,9820.0,46.0,5,1,588.0,46183.0
26.0,2,2.0,3,1,1,5873.0,47.0,1,0,-1.0,44069.0
59.0,1,1.0,3,2,3,9349.0,16.0,4,1,645.0,17512.0
59.0,2,2.0,3,4,4,7202.0,28.0,3,1,616.0,43006.0
55.0,2,1.0,1,3,2,-1.0,18.0,5,1,572.0,39332.0
41.0,2,1.0,1,2,2,6210.0,57.0,0,1,599.0,15244.0
-1.0,2,2.0,3,3,4,6906.0,55.0,0,1,622.0,26638.0
36.0,1,1.0,2,2,2,6179.0,56.0,3,1,552.0,14674.0
40.0,1,3.0,1,3,2,6344.0,27.0,3,0,693.0,29529.0
-1.0,2,3.0,2,2,1,999.0,43.0,4,0,810.0,26875.0
57.0,1,2.0,3,4,3,7943.0,17.0,5,1,769.0,-1.0
39.0,1,1.0,2,0,0,7167.0,48.0,2,1,583.0,36950.0
61.0,1,-1.0,3,1,4,6242.0,47.0,5,0,647.0,45033.0
37.0,2,2.0,3,4,4,9858.0,54.0,5,1,443.0,31731.0
48.0,1,3.0,2,4,3,7701.0,37.0,3,0,802.0,47626.0
46.0,2,2.0,1,4,3,5593.0,35.0,0,0,659.0,31492.0
23.0,1,2.0,2,1,2,522.0,44.0,4,0,692.0,31482.0
58.0,1,2.0,0,4,1,6221.0,41.0,1,0,433.0,31100.0
37.0,1,3.0,3,4,1,9583.0,28.0,1,1,554.0,36112.0
28.0,2,3.0,2,3,1,5923.0,25.0,5,1,617.0,47206.0
29.0,2,1.0,3,4,2,5566.0,48.0,1,1,-1.0,-1.0
33.0,1,-1.0,3,2,3,7094.0,19.0,5,1,584.0,20148.0
60.0,1,1.0,3,2,0,6476.0,45.0,4,0,662.0,46625.0
-1.0,2,3.0,1,0,3,4599.0,15.0,2,0,753.0,52511.0
42.0,2,-1.0,1,1,3,7778.0,36.0,4,1,704.0,33815.0
-1.0,2,1.0,0,1,2,7442.0,26.0,4,0,549.0,58461.0
38.0,1,1.0,0,2,3,5461.0,21.0,5,0,602.0,39042.0
29.0,2,2.0,1,2,3,5682.0,39.0,4,1,545.0,37700.0
57.0,2,2.0,3,0,1,5433.0,24.0,2,1,590.0,-1.0
54.0,2,1.0,1,2,2,8674.0,45.0,4,1,511.0,29528.0
43.0,1,-1.0,3,2,3,9215.0,25.0,0,1,600.0,18298.0
44.0,2,3.0,3,3,4,2899.0,35.0,3,1,586.0,42406.0
-1.0,1,-1.0,3,4,0,2693.0,20.0,5,1,-1.0,41949.0
28.0,1,2.0,2,1,1,7187.0,12.0,5,1,516.0,30741.0
63.0,2,1.0,3,4,1,1647.0,21.0,2,0,705.0,50786.0
51.0,2,3.0,2,4,2,4876.0,18.0,3,1,491.0,16409.0
58.0,2,3.0,3,4,1,5561.0,34.0,2,1,568.0,42635.0
26.0,2,3.0,3,2,4,5550.0,58.0,3,1,608.0,39932.0
35.0,0,1.0,3,0,3,6828.0,52.0,3,1,686.0,39804.0
47.0,2,1.0,2,2,3,5457.0,26.0,4,1,631.0,40379.0
-1.0,0,3.0,1,4,0,4682.0,-1.0,1,0,691.0,49594.0
27.0,2,1.0,2,2,3,5472.0,-1.0,2,0,690.0,40791.0
51.0,1,2.0,3,2,0,5848.0,36.0,3,0,685.0,22472.0
43.0,1,3.0,2,3,0,8398.0,15.0,1,1,512.0,28979.0
51.0,2,2.0,3,3,2,7288.0,35.0,3,1,670.0,32133.0
32.0,1,1.0,3,0,2,5891.0,56.0,5,1,659.0,36170.0
49.0,2,3.0,2,4,0,3462.0,39.0,5,1,647.0,32628.0
63.0,2,2.0,1,3,2,-1.0,17.0,5,0,722.0,35996.0
41.0,1,2.0,3,1,1,6835.0,49.0,4,0,781.0,34414.0
50.0,2,1.0,1,4,3,6628.0,-1.0,1,0,755.0,40556.0
31.0,2,2.0,1,2,3,9673.0,35.0,1,0,702.0,46903.0
65.0,2,3.0,1,2,3,7681.0,39.0,3,1,630.0,37480.0
57.0,2,3.0,2,0,1,7245.0,41.0,2,0,485.0,36563.0
37.0,1,2.0,3,3,2,8476.0,56.0,1,1,575.0,10000.0
24.0,2,1.0,1,4,4,8031.0,17.0,1,0,785.0,56802.0
31.0,1,1.0,1,1,0,4436.0,59.0,4,1,515.0,26826.0
32.0,1,2.0,1,4,1,765.0,17.0,3,0,492.0,12000.0
28.0,1,1.0,3,3,0,4588.0,46.0,3,0,712.0,45843.0
25.0,1,3.0,2,0,0,2699.0,30.0,3,0,567.0,62004.0
41.0,2,1.0,1,4,0,5347.0,49.0,1,0,638.0,65335.0
59.0,2,2.0,1,0,4,3052.0,49.0,1,0,663.0,47933.0
42.0,1,2.0,2,2,2,6747.0,43.0,3,1,630.0,13127.0
64.0,1,1.0,1,1,2,5384.0,29.0,3,1,675.0,42525.0
58.0,1,3.0,2,1,2,8264.0,20.0,1,1,663.0,-1.0
-1.0,2,2.0,0,2,4,11127.0,29.0,0,1,655.0,30391.0
21.0,1,3.0,2,2,1,4131.0,48.0,5,0,-1.0,28294.0
27.0,2,3.0,2,1,3,3186.0,50.0,1,0,709.0,42753.0
27.0,1,1.0,3,2,4,8247.0,48.0,4,0,724.0,22024.0
47.0,1,2.0,1,0,4,1770.0,47.0,1,0,632.0,38054.0
60.0,1,3.0,0,3,1,7005.0,21.0,5,0,-1.0,41382.0
58.0,2,3.0,1,3,2,6689.0,13.0,1,1,590.0,27002.0
23.0,1,2.0,0,2,4,4491.0,38.0,5,0,590.0,43304.0
51.0,2,-1.0,2,1,2,2077.0,-1.0,4,1,522.0,26997.0
31.0,1,-1.0,1,1,0,7939.0,25.0,2,0,850.0,58339.0
44.0,2,2.0,0,4,3,9793.0,21.0,5,0,828.0,48787.0
31.0,2,1.0,3,2,3,4194.0,48.0,2,1,790.0,36232.0
52.0,1,1.0,1,4,1,7440.0,41.0,4,1,576.0,24486.0
34.0,2,3.0,3,4,1,3111.0,21.0,5,0,624.0,39802.0
21.0,2,2.0,2,1,1,7228.0,35.0,2,1,749.0,15919.0
47.0,2,1.0,1,2,0,8725.0,16.0,3,1,575.0,45688.0
43.0,2,1.0,3,2,4,2278.0,43.0,5,1,554.0,55105.0
21.0,2,3.0,3,3,2,2103.0,17.0,5,0,652.0,18846.0
35.0,1,2.0,2,2,3,6561.0,21.0,4,1,800.0,32470.0
52.0,1,3.0,1,4,3,-1.0,10.0,3,0,658.0,52856.0
44.0,2,2.0,3,1,3,6888.0,50.0,4,0,723.0,44851.0
59.0,2,-1.0,3,3,3,6950.0,45.0,4,1,679.0,46005.0
58.0,1,2.0,1,4,2,4724.0,12.0,5,0,726.0,52737.0
61.0,1,1.0,2,2,4,4896.0,15.0,4,0,597.0,20620.0
23.0,1,-1.0,2,2,1,3368.0,18.0,5,0,795.0,33442.0
48.0,1,1.0,2,4,1,7463.0,-1.0,3,0,789.0,46553.0
30.0,1,1.0,2,1,0,8235.0,22.0,1,1,467.0,32180.0
-1.0,2,-1.0,3,2,3,13246.0,49.0,3,1,552.0,35836.0
41.0,2,2.0,2,3,1,3861.0,24.0,5,0,609.0,53722.0
-1.0,2,3.0,2,1,1,3890.0,10.0,1,0,850.0,44944.0
25.0,1,1.0,2,0,4,3528.0,21.0,4,1,569.0,29122.0
35.0,2,3.0,1,1,2,5110.0,11.0,2,1,555.0,24122.0
40.0,2,2.0,1,0,3,3866.0,51.0,5,0,726.0,41293.0
31.0,2,3.0,1,1,3,-1.0,54.0,4,0,566.0,43330.0
45.0,1,3.0,3,3,3,6496.0,16.0,5,0,599.0,-1.0
37.0,0,2.0,3,3,3,3029.0,-1.0,4,0,589.0,35856.0
36.0,0,1.0,3,2,3,5391.0,56.0,4,1,541.0,14249.0
36.0,2,1.0,2,2,3,6707.0,47.0,3,1,652.0,34883.0
-1.0,0,1.0,2,2,0,2109.0,14.0,3,0,629.0,37776.0
-1.0,1,1.0,3,2,3,7123.0,10.0,1,1,792.0,30824.0
55.0,1,2.0,1,3,4,4830.0,-1.0,3,1,575.0,30175.0
53.0,1,3.0,3,4,0,9393.0,33.0,5,1,728.0,65109.0
55.0,2,3.0,2,3,0,5068.0,38.0,5,0,-1.0,48145.0
22.0,2,1.0,3,2,0,1559.0,18.0,4,0,700.0,48338.0
51.0,1,2.0,1,2,1,500.0,33.0,4,0,696.0,36882.0
-1.0,1,2.0,2,1,3,6699.0,45.0,2,0,575.0,47662.0
33.0,1,3.0,2,4,1,7331.0,46.0,5,1,538.0,51019.0
48.0,1,1.0,1,4,2,5887.0,-1.0,4,0,581.0,47767.0
52.0,1,2.0,3,3,3,7140.0,45.0,3,0,594.0,58874.0
27.0,1,3.0,1,4,2,14229.0,-1.0,0,1,-1.0,22409.0
39.0,1,3.0,1,2,0,9913.0,60.0,1,1,800.0,29067.0
59.0,1,1.0,2,0,1,7199.0,43.0,1,0,752.0,68839.0
46.0,0,3.0,2,1,3,7318.0,21.0,3,1,-1.0,31803.0
51.0,0,-1.0,3,4,4,3434.0,21.0,3,0,-1.0,27680.0
49.0,2,2.0,3,3,2,5369.0,47.0,0,0,794.0,48614.0
22.0,0,-1.0,1,1,3,6988.0,24.0,4,0,528.0,26596.0
57.0,1,3.0,1,2,1,12567.0,33.0,3,1,612.0,41691.0
33.0,1,-1.0,2,1,4,5595.0,28.0,4,0,834.0,56099.0
58.0,1,3.0,1,2,2,5914.0,58.0,2,1,579.0,43021.0
-1.0,1,1.0,2,3,1,1074.0,50.0,4,0,560.0,36144.0
22.0,1,3.0,1,3,3,8101.0,44.0,4,1,-1.0,59758.0
59.0,2,1.0,3,2,4,2457.0,30.0,2,1,471.0,40026.0
56.0,1,3.0,1,4,0,4767.0,36.0,2,1,769.0,10000.0
55.0,1,1.0,1,3,1,3433.0,11.0,1,0,485.0,52677.0
38.0,1,3.0,1,0,4,9372.0,47.0,3,1,592.0,38529.0
23.0,2,2.0,1,4,3,9692.0,51.0,2,0,-1.0,62281.0
35.0,1,3.0,3,4,0,10298.0,15.0,1,1,674.0,26323.0
27.0,2,2.0,2,3,0,8559.0,58.0,0,1,610.0,-1.0
63.0,1,1.0,2,4,2,6087.0,-1.0,5,1,568.0,54116.0
49.0,1,1.0,2,2,4,10299.0,19.0,3,0,648.0,39243.0
49.0,1,1.0,3,3,2,2420.0,19.0,5,1,690.0,48408.0
-1.0,2,3.0,1,2,1,7375.0,47.0,2,0,674.0,53665.0
49.0,2,3.0,3,4,4,500.0,20.0,2,1,564.0,51855.0
50.0,1,1.0,0,4,0,4113.0,19.0,2,0,554.0,45071.0
26.0,1,1.0,3,2,3,8640.0,38.0,1,1,495.0,-1.0
33.0,2,2.0,1,4,1,4701.0,24.0,3,0,-1.0,48633.0
33.0,1,1.0,1,4,3,-1.0,42.0,5,0,596.0,43926.0
24.0,2,3.0,2,3,3,7838.0,-1.0,5,1,737.0,29056.0
64.0,1,2.0,2,4,1,3971.0,27.0,5,0,672.0,18583.0
44.0,2,2.0,3,1,1,5783.0,21.0,2,0,631.0,32019.0
32.0,2,2.0,1,2,2,7975.0,22.0,4,0,690.0,31588.0
48.0,1,3.0,2,0,3,2237.0,52.0,4,0,716.0,31731.0
-1.0,1,3.0,3,2,1,5256.0,52.0,1,0,607.0,45566.0
21.0,2,3.0,2,3,1,2771.0,52.0,1,1,492.0,-1.0
28.0,1,2.0,2,0,0,4450.0,29.0,3,0,744.0,45175.0
48.0,0,2.0,2,3,4,8828.0,27.0,0,1,628.0,42810.0
44.0,2,1.0,3,2,2,-1.0,53.0,3,1,615.0,32611.0
20.0,0,1.0,1,4,1,5729.0,26.0,5,0,536.0,45567.0
25.0,2,1.0,1,4,3,7857.0,31.0,1,0,731.0,19327.0
21.0,2,1.0,2,4,1,9242.0,37.0,0,1,743.0,29447.0
32.0,1,3.0,2,2,4,4820.0,42.0,2,0,850.0,61413.0
60.0,1,1.0,3,4,3,8814.0,20.0,4,0,558.0,30895.0
33.0,2,3.0,3,1,2,4007.0,26.0,1,0,699.0,44277.0
26.0,2,1.0,1,4,2,5603.0,56.0,2,1,800.0,44359.0
33.0,1,1.0,2,2,2,500.0,10.0,5,0,663.0,15081.0
37.0,2,3.0,2,4,4,7931.0,56.0,2,1,614.0,23573.0
64.0,2,1.0,3,1,2,3745.0,54.0,2,0,501.0,62827.0
31.0,2,2.0,1,2,0,7023.0,48.0,5,1,622.0,16361.0
45.0,0,2.0,2,4,4,5354.0,-1.0,1,0,526.0,30193.0
27.0,2,1.0,1,0,1,7745.0,32.0,1,1,495.0,42054.0
53.0,1,3.0,3,0,1,-1.0,37.0,2,0,681.0,32876.0
32.0,2,3.0,2,2,0,8625.0,23.0,2,1,569.0,10000.0
31.0,1,1.0,0,2,1,3513.0,48.0,5,1,800.0,43561.0
30.0,1,-1.0,2,3,1,4310.0,40.0,4,0,616.0,-1.0
49.0,1,1.0,3,1,2,6487.0,31.0,5,1,674.0,40975.0
61.0,1,2.0,2,1,4,-1.0,48.0,1,0,620.0,60930.0
49.0,2,3.0,1,1,0,9049.0,44.0,4,1,601.0,28964.0
61.0,2,3.0,3,1,1,3738.0,30.0,5,0,750.0,41573.0
20.0,2,3.0,3,4,1,6748.0,22.0,2,0,682.0,46063.0
-1.0,2,3.0,3,4,3,6626.0,50.0,2,0,640.0,12307.0
27.0,1,3.0,1,1,1,4897.0,9.0,1,0,350.0,40951.0
32.0,2,-1.0,1,3,0,4301.0,11.0,2,0,512.0,46765.0
-1.0,1,2.0,2,2,3,-1.0,18.0,4,1,538.0,30473.0
33.0,2,1.0,1,4,3,4474.0,-1.0,3,0,576.0,72971.0
44.0,0,1.0,3,1,1,3665.0,53.0,3,1,603.0,50278.0
51.0,2,3.0,3,3,3,3047.0,35.0,3,0,707.0,64417.0
57.0,1,2.0,1,2,2,-1.0,32.0,2,0,608.0,34549.0
40.0,1,2.0,2,2,1,4143.0,29.0,2,0,638.0,45575.0
61.0,2,1.0,1,4,1,5919.0,23.0,5,1,695.0,-1.0
25.0,1,3.0,2,1,3,8330.0,60.0,2,1,571.0,-1.0
60.0,2,1.0,1,0,1,6537.0,46.0,0,0,669.0,67349.0
62.0,2,3.0,3,2,1,7901.0,38.0,2,1,425.0,35754.0
49.0,2,1.0,3,2,1,-1.0,50.0,4,1,665.0,42146.0
62.0,0,1.0,2,1,2,4458.0,40.0,5,0,544.0,34996.0
29.0,1,2.0,3,1,1,-1.0,40.0,3,1,712.0,53693.0
56.0,1,3.0,2,0,2,3202.0,45.0,3,1,673.0,36436.0
25.0,1,1.0,3,4,1,6920.0,50.0,4,0,631.0,47025.0
27.0,2,3.0,1,4,4,8404.0,27.0,5,1,630.0,22934.0
50.0,1,2.0,3,2,2,7112.0,11.0,0,1,686.0,17581.0
57.0,1,3.0,1,4,1,2934.0,33.0,3,0,622.0,50503.0
39.0,1,3.0,2,4,0,6304.0,42.0,3,1,623.0,18732.0
63.0,2,1.0,3,2,0,3342.0,-1.0,2,1,800.0,52898.0
63.0,2,1.0,1,1,1,6580.0,52.0,5,0,643.0,48754.0
-1.0,1,1.0,1,3,0,7323.0,15.0,2,1,753.0,35261.0
44.0,2,3.0,2,4,2,6311.0,17.0,3,0,784.0,18880.0
34.0,2,1.0,1,1,1,5082.0,16.0,3,0,562.0,39210.0
48.0,2,1.0,3,4,4,8705.0,-1.0,4,1,794.0,38164.0
28.0,2,2.0,1,1,0,8324.0,53.0,4,1,390.0,29004.0
56.0,1,2.0,3,1,0,4588.0,39.0,4,0,800.0,-1.0
-1.0,2,-1.0,1,4,4,8143.0,-1.0,1,1,651.0,25892.0
62.0,2,3.0,1,1,4,7683.0,50.0,4,0,672.0,29289.0
-1.0,0,1.0,1,2,1,4720.0,50.0,3,0,730.0,46118.0
61.0,2,2.0,1,4,3,3544.0,49.0,4,0,621.0,36760.0
44.0,2,3.0,3,2,3,5355.0,8.0,3,0,715.0,32563.0
31.0,1,2.0,1,4,3,4474.0,42.0,4,0,705.0,39689.0
46.0,2,1.0,2,1,3,1766.0,60.0,3,1,701.0,-1.0
61.0,2,2.0,3,3,2,7283.0,28.0,0,0,-1.0,16900.0
56.0,1,2.0,3,2,3,2856.0,9.0,3,0,733.0,29385.0
39.0,2,1.0,3,3,4,8069.0,19.0,3,1,539.0,50476.0
43.0,1,-1.0,2,0,2,2940.0,36.0,4,1,464.0,50303.0
31.0,2,3.0,1,4,0,5418.0,31.0,3,0,581.0,62989.0
59.0,1,1.0,2,4,1,1466.0,32.0,5,0,686.0,15473.0
41.0,2,3.0,2,1,3,6411.0,46.0,3,1,563.0,26449.0
34.0,2,1.0,1,3,2,8182.0,28.0,3,0,684.0,32651.0
63.0,2,2.0,0,1,2,500.0,42.0,1,0,633.0,58608.0
33.0,2,1.0,2,4,0,-1.0,46.0,2,1,579.0,28927.0
53.0,0,3.0,1,3,3,4721.0,-1.0,4,0,722.0,47039.0
60.0,1,1.0,2,3,4,2487.0,20.0,0,0,572.0,52588.0
28.0,2,1.0,1,1,2,7009.0,11.0,4,1,457.0,-1.0
59.0,2,2.0,3,1,3,5977.0,35.0,1,1,564.0,21562.0
57.0,2,3.0,2,0,4,6745.0,51.0,2,1,-1.0,47032.0
58.0,1,2.0,1,2,2,9755.0,-1.0,4,0,682.0,49412.0
58.0,1,2.0,2,2,1,9584.0,31.0,2,0,658.0,26415.0
58.0,1,2.0,0,1,1,6862.0,46.0,5,0,740.0,31202.0
62.0,2,-1.0,2,3,1,10878.0,39.0,0,1,548.0,10000.0
20.0,2,2.0,1,4,3,-1.0,53.0,5,0,593.0,53540.0
58.0,2,1.0,1,4,2,5065.0,52.0,1,0,777.0,18595.0
22.0,2,3.0,3,2,3,4228.0,51.0,5,0,753.0,47412.0
61.0,1,1.0,1,2,4,3519.0,13.0,4,1,486.0,14904.0
61.0,2,1.0,1,0,2,-1.0,11.0,5,1,555.0,19481.0
54.0,1,3.0,3,4,4,-1.0,29.0,3,1,612.0,55945.0
35.0,1,2.0,2,2,3,11121.0,56.0,2,1,535.0,54688.0
51.0,2,3.0,3,1,3,8687.0,38.0,2,1,665.0,25069.0
62.0,2,3.0,1,2,4,5756.0,33.0,5,0,801.0,22379.0
41.0,1,3.0,3,2,4,3173.0,19.0,1,0,591.0,70305.0
-1.0,2,1.0,2,0,1,2395.0,45.0,1,0,592.0,35316.0
45.0,2,3.0,0,4,2,2290.0,28.0,0,0,599.0,56258.0
22.0,1,1.0,3,0,2,5882.0,26.0,1,0,586.0,31560.0
54.0,2,2.0,0,2,4,2967.0,54.0,3,0,588.0,37420.0
43.0,1,-1.0,1,2,4,5262.0,34.0,3,0,625.0,46445.0
26.0,2,2.0,2,4,4,9192.0,27.0,3,0,559.0,43127.0
32.0,1,2.0,3,4,2,6009.0,60.0,1,1,480.0,42016.0
34.0,2,2.0,3,1,1,6892.0,29.0,5,0,716.0,33953.0
28.0,2,3.0,2,2,4,7084.0,51.0,1,0,583.0,88619.0
62.0,1,2.0,2,2,1,5350.0,22.0,4,1,535.0,38692.0
-1.0,2,2.0,2,3,2,8571.0,50.0,3,0,633.0,-1.0
24.0,2,3.0,3,3,4,6387.0,-1.0,3,1,487.0,35414.0
36.0,2,2.0,2,2,1,4287.0,29.0,3,1,690.0,19137.0
35.0,2,3.0,3,3,1,5052.0,30.0,3,0,761.0,38999.0
48.0,2,-1.0,3,2,4,2989.0,28.0,3,0,-1.0,51129.0
27.0,2,1.0,1,3,4,5686.0,27.0,5,0,721.0,45325.0
28.0,0,3.0,3,4,4,6512.0,39.0,5,0,540.0,21843.0
51.0,1,3.0,1,1,4,500.0,20.0,1,0,629.0,50087.0
50.0,2,3.0,0,2,1,4789.0,29.0,5,0,648.0,30581.0
44.0,2,1.0,2,4,2,3522.0,37.0,5,1,656.0,39365.0
20.0,2,1.0,1,1,2,7354.0,31.0,2,1,710.0,29633.0
59.0,1,2.0,2,4,2,5685.0,51.0,1,0,696.0,43957.0
35.0,2,1.0,2,4,2,10702.0,35.0,3,1,655.0,-1.0
47.0,2,3.0,3,4,3,6785.0,47.0,4,0,652.0,-1.0
50.0,2,2.0,1,1,3,4838.0,58.0,0,1,629.0,20468.0
40.0,2,3.0,3,3,2,8411.0,24.0,4,0,850.0,59866.0
46.0,1,2.0,1,3,3,8487.0,37.0,2,1,545.0,31026.0
-1.0,1,3.0,3,2,3,-1.0,30.0,5,1,-1.0,49734.0
27.0,2,1.0,3,4,0,-1.0,37.0,3,1,511.0,28851.0
21.0,1,3.0,1,4,4,1981.0,12.0,0,0,694.0,27209.0
63.0,2,1.0,1,3,3,2401.0,39.0,3,0,742.0,61447.0
50.0,1,3.0,3,3,3,9510.0,-1.0,3,1,553.0,51947.0
24.0,1,1.0,2,4,2,6474.0,-1.0,3,0,565.0,33671.0
41.0,2,3.0,2,0,4,5222.0,42.0,4,0,671.0,32005.0
63.0,1,1.0,3,2,1,4872.0,22.0,3,1,570.0,25060.0
36.0,2,1.0,3,1,2,500.0,12.0,1,0,431.0,31287.0
25.0,1,1.0,3,1,1,5949.0,11.0,5,0,664.0,29328.0
22.0,1,1.0,0,4,1,5983.0,35.0,2,1,583.0,22660.0
64.0,1,2.0,3,4,1,3026.0,43.0,4,1,536.0,23063.0
63.0,2,3.0,2,1,2,3316.0,36.0,4,0,-1.0,-1.0
-1.0,0,1.0,3,2,4,6235.0,43.0,3,0,582.0,38437.0
45.0,1,1.0,1,1,4,8512.0,43.0,1,1,535.0,35313.0
44.0,1,1.0,2,2,3,11699.0,30.0,2,1,459.0,22034.0
42.0,2,1.0,1,3,4,2535.0,-1.0,5,0,744.0,33310.0
24.0,1,1.0,3,1,0,6413.0,58.0,5,1,585.0,38413.0
35.0,1,1.0,3,3,2,8839.0,21.0,1,1,636.0,24164.0
26.0,2,2.0,2,3,4,10427.0,59.0,2,1,591.0,24830.0
-1.0,0,3.0,2,4,4,5049.0,31.0,5,0,743.0,41190.0
41.0,1,2.0,2,4,3,8665.0,32.0,5,1,753.0,19090.0
30.0,2,1.0,1,0,2,8487.0,32.0,2,0,-1.0,53881.0
20.0,2,1.0,0,3,1,6441.0,36.0,3,0,660.0,49244.0
57.0,1,2.0,3,1,2,7104.0,41.0,2,0,-1.0,45962.0
49.0,1,3.0,1,4,2,2698.0,22.0,4,0,611.0,32783.0
38.0,1,1.0,1,2,2,3385.0,8.0,2,0,739.0,22798.0
38.0,0,3.0,2,4,1,8922.0,17.0,2,1,660.0,10000.0
53.0,2,1.0,2,0,0,8383.0,49.0,1,1,-1.0,20251.0
20.0,2,1.0,2,4,2,10414.0,21.0,3,0,616.0,28446.0
25.0,0,3.0,2,3,0,5944.0,41.0,0,1,525.0,50413.0
37.0,0,3.0,2,4,0,12591.0,32.0,3,1,614.0,36865.0
31.0,1,2.0,1,2,3,6189.0,-1.0,2,1,582.0,31446.0
48.0,1,3.0,2,1,4,-1.0,48.0,2,1,693.0,28670.0
23.0,2,2.0,3,2,3,4137.0,55.0,5,1,582.0,31294.0
58.0,1,3.0,3,2,0,6160.0,51.0,2,1,629.0,-1.0
32.0,1,2.0,3,4,3,500.0,36.0,1,0,597.0,24821.0
35.0,2,3.0,1,4,2,5626.0,10.0,2,1,800.0,34298.0
50.0,2,2.0,3,4,1,5814.0,27.0,4,0,694.0,38006.0
28.0,1,1.0,0,3,0,6530.0,33.0,0,0,-1.0,55524.0
33.0,2,-1.0,3,2,4,7198.0,59.0,1,1,676.0,43954.0
42.0,1,2.0,1,1,1,7320.0,42.0,2,0,707.0,32391.0
-1.0,2,3.0,3,4,1,2562.0,16.0,2,1,672.0,31338.0
21.0,2,3.0,1,2,4,6661.0,23.0,0,1,-1.0,38653.0
-1.0,0,1.0,2,1,3,9904.0,35.0,4,1,651.0,64986.0
43.0,1,1.0,1,2,2,2126.0,20.0,3,0,791.0,32660.0
30.0,1,1.0,2,1,0,9115.0,-1.0,1,1,800.0,24045.0
-1.0,2,1.0,1,4,2,8806.0,33.0,2,1,608.0,23216.0
46.0,2,1.0,2,4,2,6387.0,37.0,1,0,692.0,50320.0
22.0,2,2.0,1,0,2,7332.0,21.0,1,0,671.0,12000.0
29.0,1,3.0,2,3,3,8218.0,35.0,3,0,650.0,36452.0
50.0,1,2.0,1,1,2,6075.0,47.0,0,0,680.0,26974.0
59.0,1,1.0,2,4,3,-1.0,35.0,3,0,666.0,24781.0
61.0,2,3.0,3,3,0,6399.0,49.0,5,0,714.0,25263.0
40.0,1,3.0,3,4,1,5904.0,-1.0,2,0,718.0,28391.0
26.0,2,3.0,0,2,2,7928.0,30.0,5,1,598.0,-1.0
52.0,2,3.0,3,3,1,843.0,22.0,2,0,560.0,68691.0
55.0,1,1.0,3,2,2,4460.0,26.0,3,1,519.0,22623.0
51.0,1,3.0,1,4,4,10143.0,54.0,2,1,615.0,47528.0
20.0,2,3.0,3,1,4,3259.0,51.0,2,1,708.0,42236.0
60.0,2,1.0,2,4,4,8009.0,10.0,3,1,600.0,47679.0
34.0,2,3.0,1,2,4,3165.0,33.0,5,0,747.0,34849.0
56.0,1,1.0,3,1,2,3386.0,54.0,1,0,580.0,36183.0
22.0,2,3.0,3,1,3,7455.0,53.0,1,0,378.0,49636.0
53.0,1,3.0,1,3,0,3737.0,43.0,3,0,746.0,57032.0
